Name,Rarity,Slot,Outfit,Level,Elegant,Fresh,Sweet,Sexy,Cool,Blings,Threads,Bubbles,Labels,Source,Style
At Night,3,Shoes,,1,10,19,14,50,97,0,0,0,,,Cool
At Night,3,Shoes,,2,13,24,18,62,120,0,0,0,,,Cool
At Night,3,Shoes,,3,16,29,21,76,147,0,0,0,,,Cool
At Night,3,Shoes,,4,19,35,26,92,178,0,0,0,,,Cool
At Night,3,Shoes,,5,22,42,31,110,212,0,0,0,,,Cool
Cool Sprint,3,Shoes,,0,0,27,16,79,162,0,0,0,,,Cool
Cool Sprint,3,Shoes,,1,22,34,20,99,203,0,0,0,,,Cool
Cool Sprint,3,Shoes,,2,27,42,25,123,252,0,0,0,,,Cool
Cool Sprint,3,Shoes,,3,33,52,31,151,308,0,0,0,,,Cool
Cool Sprint,3,Shoes,,4,40,63,37,182,373,0,0,0,,,Cool
Cool Sprint,3,Shoes,,5,47,75,44,218,446,0,0,0,,,Cool
Competition,3,Shoes,,0,16,27,18,83,156,0,0,0,,,Cool
Competition,3,Shoes,,1,20,34,23,104,195,0,0,0,,,Cool
Competition,3,Shoes,,2,25,42,28,129,242,0,0,0,,,Cool
Competition,3,Shoes,,3,31,52,35,158,297,0,0,0,,,Cool
Competition,3,Shoes,,4,37,63,42,191,359,0,0,0,,,Cool
Competition,3,Shoes,,5,44,75,50,229,429,0,0,0,,,Cool
Emerald Whirl,3,Shoes,,0,21,76,29,0,157,0,0,0,,,Cool
Emerald Whirl,3,Shoes,,1,27,95,37,22,197,0,0,0,,,Cool
Emerald Whirl,3,Shoes,,2,33,118,45,27,244,0,0,0,,,Cool
Emerald Whirl,3,Shoes,,3,40,145,56,33,299,0,0,0,,,Cool
Emerald Whirl,3,Shoes,,4,49,175,67,40,362,0,0,0,,,Cool
Emerald Whirl,3,Shoes,,5,58,209,80,47,432,0,0,0,,,Cool
Longing Footsteps,3,Shoes,,0,73,23,24,27,153,0,0,0,,,Cool
Longing Footsteps,3,Shoes,,1,92,29,30,34,192,0,0,0,,,Cool
Longing Footsteps,3,Shoes,,2,4,36,38,42,238,0,0,0,,,Cool
Longing Footsteps,3,Shoes,,3,139,44,46,52,291,0,0,0,,,Cool
Longing Footsteps,3,Shoes,,4,168,53,56,63,352,0,0,0,,,Cool
Longing Footsteps,3,Shoes,,5,201,64,66,75,421,0,0,0,,,Cool
Traveler's Shoes,3,Shoes,,0,18,77,29,18,158,0,0,0,,,Cool
Traveler's Shoes,3,Shoes,,1,23,0,37,23,198,0,0,0,,,Cool
Traveler's Shoes,3,Shoes,,2,28,120,45,28,245,0,0,0,,,Cool
Traveler's Shoes,3,Shoes,,3,35,147,56,35,301,0,0,0,,,Cool
Traveler's Shoes,3,Shoes,,4,42,178,67,42,364,0,0,0,,,Cool
Traveler's Shoes,3,Shoes,,5,50,212,80,50,435,0,0,0,,,Cool
Fairytale Friend,3,Shoes,,0,153,25,80,26,16,0,0,0,,,Elegant
Fairytale Friend,3,Shoes,,1,192,32,100,33,20,0,0,0,,,Elegant
Fairytale Friend,3,Shoes,,2,238,39,124,41,25,0,0,0,,,Elegant
Fairytale Friend,3,Shoes,,3,291,48,152,50,31,0,0,0,,,Elegant
Fairytale Friend,3,Shoes,,4,352,58,184,60,37,0,0,0,,,Elegant
Fairytale Friend,3,Shoes,,5,421,69,220,72,44,0,0,0,,,Elegant
Candy Waltz,3,Shoes,,0,20,21,163,77,18,0,0,0,,,Sweet
Candy Waltz,3,Shoes,,1,25,27,204,0,23,0,0,0,,,Sweet
Candy Waltz,3,Shoes,,2,31,33,253,120,28,0,0,0,,,Sweet
Candy Waltz,3,Shoes,,3,38,40,310,147,35,0,0,0,,,Sweet
Candy Waltz,3,Shoes,,4,46,49,375,178,42,0,0,0,,,Sweet
Candy Waltz,3,Shoes,,5,55,58,449,212,50,0,0,0,,,Sweet
Classic Curves,3,Shoes,,0,76,18,23,160,22,0,0,0,,,Sexy
Classic Curves,3,Shoes,,1,95,23,29,200,28,0,0,0,,,Sexy
Classic Curves,3,Shoes,,2,118,28,36,248,35,0,0,0,,,Sexy
Classic Curves,3,Shoes,,3,145,35,44,304,42,0,0,0,,,Sexy
Classic Curves,3,Shoes,,4,175,42,53,368,51,0,0,0,,,Sexy
Classic Curves,3,Shoes,,5,209,50,64,440,61,0,0,0,,,Sexy
Race Against Time,3,Shoes,,0,24,25,157,15,79,0,0,0,,,Sweet
Race Against Time,3,Shoes,,1,30,32,197,19,99,0,0,0,,,Sweet
Race Against Time,3,Shoes,,2,38,39,244,24,123,0,0,0,,,Sweet
Race Against Time,3,Shoes,,3,46,48,299,29,151,0,0,0,,,Sweet
Race Against Time,3,Shoes,,4,56,58,362,35,182,0,0,0,,,Sweet
Race Against Time,3,Shoes,,5,66,69,432,42,218,0,0,0,,,Sweet
Reshaped Plaid,3,Shoes,,0,16,26,26,75,157,0,0,0,,,Cool
Reshaped Plaid,3,Shoes,,1,20,33,33,94,197,0,0,0,,,Cool
Reshaped Plaid,3,Shoes,,2,25,41,41,0,244,0,0,0,,,Cool
Reshaped Plaid,3,Shoes,,3,31,50,50,143,299,0,0,0,,,Cool
Reshaped Plaid,3,Shoes,,4,37,60,60,173,362,0,0,0,,,Cool
Reshaped Plaid,3,Shoes,,5,44,72,72,207,432,0,0,0,,,Cool
Heartfelt Tribute,3,Shoes,,0,156,29,76,16,23,0,0,0,,,Elegant
Heartfelt Tribute,3,Shoes,,1,195,37,95,20,29,0,0,0,,,Elegant
Heartfelt Tribute,3,Shoes,,2,242,45,118,25,36,0,0,0,,,Elegant
Heartfelt Tribute,3,Shoes,,3,297,56,145,31,44,0,0,0,,,Elegant
Heartfelt Tribute,3,Shoes,,4,359,67,175,37,53,0,0,0,,,Elegant
Heartfelt Tribute,3,Shoes,,5,429,80,209,44,64,0,0,0,,,Elegant
Star of Dreams,3,Shoes,,0,15,25,85,160,16,0,0,0,,,Sexy
Star of Dreams,3,Shoes,,1,19,32,107,200,20,0,0,0,,,Sexy
Star of Dreams,3,Shoes,,2,24,39,132,248,25,0,0,0,,,Sexy
Star of Dreams,3,Shoes,,3,29,48,162,304,31,0,0,0,,,Sexy
Star of Dreams,3,Shoes,,4,35,58,196,368,37,0,0,0,,,Sexy
Star of Dreams,3,Shoes,,5,42,69,234,440,44,0,0,0,,,Sexy
Easy Steps,3,Shoes,,0,26,19,24,36,195,0,0,0,,,Cool
Easy Steps,3,Shoes,,1,33,24,30,45,244,0,0,0,,,Cool
Easy Steps,3,Shoes,,2,41,30,38,56,303,0,0,0,,,Cool
Easy Steps,3,Shoes,,3,50,37,46,69,371,0,0,0,,,Cool
Easy Steps,3,Shoes,,4,60,44,56,83,449,0,0,0,,,Cool
Easy Steps,3,Shoes,,5,72,53,66,99,537,0,0,0,,,Cool
Into Midnight,3,Shoes,,0,16,28,19,80,156,0,0,0,,,Cool
Into Midnight,3,Shoes,,1,20,35,24,100,195,0,0,0,,,Cool
Into Midnight,3,Shoes,,2,25,44,30,124,242,0,0,0,,,Cool
Into Midnight,3,Shoes,,3,31,54,37,152,297,0,0,0,,,Cool
Into Midnight,3,Shoes,,4,37,65,44,184,359,0,0,0,,,Cool
Into Midnight,3,Shoes,,5,44,77,53,220,429,0,0,0,,,Cool
Ripple Tracker,5,Shoes,,0,276,29,37,141,27,0,0,0,,,Elegant
Ripple Tracker,5,Shoes,,1,345,37,47,0,34,0,0,0,,,Elegant
Ripple Tracker,5,Shoes,,2,428,45,58,219,42,0,0,0,,,Elegant
Ripple Tracker,5,Shoes,,3,525,56,71,268,52,0,0,0,,,Elegant
Ripple Tracker,5,Shoes,,4,635,67,86,325,63,0,0,0,,,Elegant
Ripple Tracker,5,Shoes,,5,759,80,102,388,0,0,0,0,,,Elegant
Starry Pathway,5,Shoes,,0,126,263,45,27,48,0,0,0,,,Fresh
Starry Pathway,5,Shoes,,1,158,329,57,34,60,0,0,0,,,Fresh
Starry Pathway,5,Shoes,,2,196,408,70,42,75,0,0,0,,,Fresh
Starry Pathway,5,Shoes,,3,240,500,86,52,92,0,0,0,,,Fresh
Starry Pathway,5,Shoes,,4,290,605,104,63,0,0,0,0,,,Fresh
Starry Pathway,5,Shoes,,5,347,724,124,75,132,0,0,0,,,Fresh
Offshore Breeze,5,Shoes,,0,122,42,47,255,43,0,0,0,,,Sexy
Offshore Breeze,5,Shoes,,1,153,53,59,319,54,0,0,0,,,Sexy
Offshore Breeze,5,Shoes,,2,190,66,73,396,67,0,0,0,,,Sexy
Offshore Breeze,5,Shoes,,3,232,80,90,485,82,0,0,0,,,Sexy
Offshore Breeze,5,Shoes,,4,281,0,109,587,99,0,0,0,,,Sexy
Offshore Breeze,5,Shoes,,5,336,116,130,702,119,0,0,0,,,Sexy
Steady Stride,3,Shoes,,0,20,81,27,0,155,0,0,0,,,Cool
Steady Stride,3,Shoes,,1,25,102,34,22,194,0,0,0,,,Cool
Steady Stride,3,Shoes,,2,31,126,42,27,241,0,0,0,,,Cool
Steady Stride,3,Shoes,,3,38,154,52,33,295,0,0,0,,,Cool
Steady Stride,3,Shoes,,4,46,187,63,40,357,0,0,0,,,Cool
Steady Stride,3,Shoes,,5,55,223,75,47,427,0,0,0,,,Cool
Peachy Steps,3,Shoes,,0,19,83,160,20,7,0,0,0,,,Sweet
Peachy Steps,3,Shoes,,1,24,104,200,25,22,0,0,0,,,Sweet
Peachy Steps,3,Shoes,,2,30,129,248,31,27,0,0,0,,,Sweet
Peachy Steps,3,Shoes,,3,37,158,304,38,33,0,0,0,,,Sweet
Peachy Steps,3,Shoes,,4,44,191,368,46,40,0,0,0,,,Sweet
Peachy Steps,3,Shoes,,5,53,229,440,55,47,0,0,0,,,Sweet
Light Steps,3,Shoes,,0,78,157,23,15,27,0,0,0,,,Fresh
Light Steps,3,Shoes,,1,98,197,29,19,34,0,0,0,,,Fresh
Light Steps,3,Shoes,,2,121,244,36,24,42,0,0,0,,,Fresh
Light Steps,3,Shoes,,3,149,299,44,29,52,0,0,0,,,Fresh
Light Steps,3,Shoes,,4,180,362,53,35,63,0,0,0,,,Fresh
Light Steps,3,Shoes,,5,215,432,64,42,75,0,0,0,,,Fresh
Peep-Toe Mystery,3,Shoes,,0,28,20,81,155,16,0,0,0,,,Sexy
Peep-Toe Mystery,3,Shoes,,1,35,25,102,194,20,0,0,0,,,Sexy
Peep-Toe Mystery,3,Shoes,,2,44,31,126,241,25,0,0,0,,,Sexy
Peep-Toe Mystery,3,Shoes,,3,54,38,154,295,31,0,0,0,,,Sexy
Peep-Toe Mystery,3,Shoes,,4,65,46,187,357,37,0,0,0,,,Sexy
Peep-Toe Mystery,3,Shoes,,5,77,55,223,427,44,0,0,0,,,Sexy
White Clouds,4,Shoes,,0,37,100,35,24,208,0,0,0,,,Cool
White Clouds,4,Shoes,,1,47,125,44,30,260,0,0,0,,,Cool
White Clouds,4,Shoes,,2,58,155,55,38,323,0,0,0,,,Cool
White Clouds,4,Shoes,,3,71,190,67,46,396,0,0,0,,,Cool
White Clouds,4,Shoes,,4,86,230,81,56,479,0,0,0,,,Cool
White Clouds,4,Shoes,,5,102,275,0,66,572,0,0,0,,,Cool
Cocoa Fairytale,3,Shoes,,0,79,158,0,0,29,0,0,0,,,Fresh
Cocoa Fairytale,3,Shoes,,1,99,198,22,22,37,0,0,0,,,Fresh
Cocoa Fairytale,3,Shoes,,2,123,245,27,27,45,0,0,0,,,Fresh
Cocoa Fairytale,3,Shoes,,3,151,301,33,33,56,0,0,0,,,Fresh
Cocoa Fairytale,3,Shoes,,4,182,364,40,40,67,0,0,0,,,Fresh
Cocoa Fairytale,3,Shoes,,5,218,435,47,47,80,0,0,0,,,Fresh
Plaid Impression,3,Shoes,,0,165,16,82,18,19,0,0,0,,,Elegant
Plaid Impression,3,Shoes,,1,207,20,103,23,24,0,0,0,,,Elegant
Plaid Impression,3,Shoes,,2,256,25,128,28,30,0,0,0,,,Elegant
Plaid Impression,3,Shoes,,3,314,31,156,35,37,0,0,0,,,Elegant
Plaid Impression,3,Shoes,,4,380,37,189,42,44,0,0,0,,,Elegant
Plaid Impression,3,Shoes,,5,454,44,226,50,53,0,0,0,,,Elegant
Summer Branches,3,Shoes,,0,180,29,30,31,30,0,0,0,,,Elegant
Summer Branches,3,Shoes,,1,225,37,38,39,38,0,0,0,,,Elegant
Summer Branches,3,Shoes,,2,279,45,47,49,47,0,0,0,,,Elegant
Summer Branches,3,Shoes,,3,342,56,57,59,57,0,0,0,,,Elegant
Summer Branches,3,Shoes,,4,414,67,69,72,69,0,0,0,,,Elegant
Summer Branches,3,Shoes,,5,495,80,83,86,83,0,0,0,,,Elegant
Skybound Heels,2,Shoes,,0,50,93,10,0,16,0,0,0,,,Fresh
Skybound Heels,2,Shoes,,1,63,0,13,14,20,0,0,0,,,Elegant
Skybound Heels,2,Shoes,,2,78,145,16,18,25,0,0,0,,,Fresh
Skybound Heels,2,Shoes,,3,95,0,19,21,31,0,0,0,,,Elegant
Skybound Heels,2,Shoes,,4,0,214,23,26,37,0,0,0,,,Fresh
Skybound Heels,2,Shoes,,5,138,256,28,31,44,0,0,0,,,Fresh
Comfortable Flats,2,Shoes,,0,96,46,15,0,12,0,0,0,,,Elegant
Comfortable Flats,2,Shoes,,1,120,58,19,14,15,0,0,0,,,Elegant
Comfortable Flats,2,Shoes,,2,149,72,24,18,19,0,0,0,,,Elegant
Comfortable Flats,2,Shoes,,3,183,88,29,21,23,0,0,0,,,Elegant
Comfortable Flats,2,Shoes,,4,221,106,35,26,28,0,0,0,,,Elegant
Comfortable Flats,2,Shoes,,5,264,127,42,31,33,0,0,0,,,Elegant
Daily Exercise,2,Shoes,,0,16,95,0,12,47,0,0,0,,,Fresh
Daily Exercise,2,Shoes,,1,20,19,14,15,59,0,0,0,,,Cool
Daily Exercise,2,Shoes,,2,25,148,18,19,73,0,0,0,,,Fresh
Daily Exercise,2,Shoes,,3,31,181,21,23,90,0,0,0,,,Fresh
Daily Exercise,2,Shoes,,4,37,219,26,28,109,0,0,0,,,Fresh
Daily Exercise,2,Shoes,,5,44,262,31,33,130,0,0,0,,,Fresh
Zappy Sweetheart,2,Shoes,,0,13,0,50,0,94,0,0,0,,,Cool
Zappy Sweetheart,2,Shoes,,1,0,15,63,14,118,0,0,0,,,Cool
Zappy Sweetheart,2,Shoes,,2,21,19,78,18,146,0,0,0,,,Cool
Zappy Sweetheart,2,Shoes,,3,25,23,95,21,179,0,0,0,,,Cool
Zappy Sweetheart,2,Shoes,,4,30,28,0,26,217,0,0,0,,,Cool
Zappy Sweetheart,2,Shoes,,5,36,33,138,31,259,0,0,0,,,Cool
Floral Stroll,3,Shoes,,0,83,166,0,0,7,0,0,0,,,Fresh
Floral Stroll,3,Shoes,,1,104,208,22,22,22,0,0,0,,,Fresh
Floral Stroll,3,Shoes,,2,129,258,27,27,27,0,0,0,,,Fresh
Floral Stroll,3,Shoes,,3,158,316,33,33,33,0,0,0,,,Fresh
Floral Stroll,3,Shoes,,4,191,382,40,40,40,0,0,0,,,Fresh
Floral Stroll,3,Shoes,,5,229,457,47,47,47,0,0,0,,,Fresh
One More Minute,3,Shoes,,0,0,77,161,18,27,0,0,0,,,Sweet
One More Minute,3,Shoes,,1,22,0,202,23,34,0,0,0,,,Sweet
One More Minute,3,Shoes,,2,27,120,250,28,42,0,0,0,,,Sweet
One More Minute,3,Shoes,,3,33,147,306,35,52,0,0,0,,,Sweet
One More Minute,3,Shoes,,4,40,178,371,42,63,0,0,0,,,Sweet
One More Minute,3,Shoes,,5,47,212,443,50,75,0,0,0,,,Sweet
Lightseeking Concerto,4,Shoes,,0,82,27,174,24,23,0,0,0,,,Sweet
Lightseeking Concerto,4,Shoes,,1,103,34,218,30,29,0,0,0,,,Sweet
Lightseeking Concerto,4,Shoes,,2,128,42,270,38,36,0,0,0,,,Sweet
Lightseeking Concerto,4,Shoes,,3,156,52,331,46,44,0,0,0,,,Sweet
Lightseeking Concerto,4,Shoes,,4,189,63,401,56,53,0,0,0,,,Sweet
Lightseeking Concerto,4,Shoes,,5,226,75,479,66,64,0,0,0,,,Sweet
Blooming Cycles,4,Shoes,,0,85,173,26,23,23,0,0,0,,,Fresh
Blooming Cycles,4,Shoes,,1,107,217,33,29,29,0,0,0,,,Fresh
Blooming Cycles,4,Shoes,,2,132,269,41,36,36,0,0,0,,,Fresh
Blooming Cycles,4,Shoes,,3,162,329,50,44,44,0,0,0,,,Fresh
Blooming Cycles,4,Shoes,,4,196,398,60,53,53,0,0,0,,,Fresh
Blooming Cycles,4,Shoes,,5,234,476,72,64,64,0,0,0,,,Fresh
Homeland's Nostalgia,4,Shoes,,0,28,204,102,36,35,0,0,0,,,Fresh
Homeland's Nostalgia,4,Shoes,,1,35,255,128,45,44,0,0,0,,,Fresh
Homeland's Nostalgia,4,Shoes,,2,44,317,159,56,55,0,0,0,,,Fresh
Homeland's Nostalgia,4,Shoes,,3,54,388,194,69,67,0,0,0,,,Fresh
Homeland's Nostalgia,4,Shoes,,4,65,470,235,83,81,0,0,0,,,Fresh
Homeland's Nostalgia,4,Shoes,,5,77,561,281,99,0,0,0,0,,,Fresh
Bright Tomorrow,4,Shoes,,0,103,35,204,35,28,0,0,0,,,Sweet
Bright Tomorrow,4,Shoes,,1,129,44,255,44,35,0,0,0,,,Sweet
Bright Tomorrow,4,Shoes,,2,160,55,317,55,44,0,0,0,,,Sweet
Bright Tomorrow,4,Shoes,,3,196,67,388,67,54,0,0,0,,,Sweet
Bright Tomorrow,4,Shoes,,4,237,81,470,81,65,0,0,0,,,Sweet
Bright Tomorrow,4,Shoes,,5,284,0,561,0,77,0,0,0,,,Sweet
Trace of the Pen,4,Shoes,,0,23,206,102,35,38,0,0,0,,,Fresh
Trace of the Pen,4,Shoes,,1,29,258,128,44,48,0,0,0,,,Fresh
Trace of the Pen,4,Shoes,,2,36,320,159,55,59,0,0,0,,,Fresh
Trace of the Pen,4,Shoes,,3,44,392,194,67,73,0,0,0,,,Fresh
Trace of the Pen,4,Shoes,,4,53,474,235,81,88,0,0,0,,,Fresh
Trace of the Pen,4,Shoes,,5,64,567,281,0,105,0,0,0,,,Fresh
Gentle Ripples,4,Shoes,,0,21,0,29,26,219,0,0,0,,,Cool
Gentle Ripples,4,Shoes,,1,27,139,37,33,274,0,0,0,,,Cool
Gentle Ripples,4,Shoes,,2,33,173,45,41,340,0,0,0,,,Cool
Gentle Ripples,4,Shoes,,3,40,211,56,50,417,0,0,0,,,Cool
Gentle Ripples,4,Shoes,,4,49,256,67,60,504,0,0,0,,,Cool
Gentle Ripples,4,Shoes,,5,58,306,80,72,603,0,0,0,,,Cool
Unending Dance,4,Shoes,,0,108,25,210,23,39,0,0,0,,,Sweet
Unending Dance,4,Shoes,,1,135,32,263,29,49,0,0,0,,,Sweet
Unending Dance,4,Shoes,,2,168,39,326,36,61,0,0,0,,,Sweet
Unending Dance,4,Shoes,,3,206,48,399,44,75,0,0,0,,,Sweet
Unending Dance,4,Shoes,,4,249,58,483,53,90,0,0,0,,,Sweet
Unending Dance,4,Shoes,,5,297,69,578,64,108,0,0,0,,,Sweet
Insulated Marks,4,Shoes,,0,26,84,0,28,174,0,0,0,,,Cool
Insulated Marks,4,Shoes,,1,33,105,22,35,218,0,0,0,,,Cool
Insulated Marks,4,Shoes,,2,41,131,27,44,270,0,0,0,,,Cool
Insulated Marks,4,Shoes,,3,50,160,33,54,331,0,0,0,,,Cool
Insulated Marks,4,Shoes,,4,60,194,40,65,401,0,0,0,,,Cool
Insulated Marks,4,Shoes,,5,72,231,47,77,479,0,0,0,,,Cool
Dripping Droplets,4,Shoes,,0,28,20,85,25,173,0,0,0,,,Cool
Dripping Droplets,4,Shoes,,1,35,25,107,32,217,0,0,0,,,Cool
Dripping Droplets,4,Shoes,,2,44,31,132,39,269,0,0,0,,,Cool
Dripping Droplets,4,Shoes,,3,54,38,162,48,329,0,0,0,,,Cool
Dripping Droplets,4,Shoes,,4,65,46,196,58,398,0,0,0,,,Cool
Dripping Droplets,4,Shoes,,5,77,55,234,69,476,0,0,0,,,Cool
Springtime Steps,4,Shoes,,0,25,20,172,30,84,0,0,0,,,Sweet
Springtime Steps,4,Shoes,,1,32,25,215,38,105,0,0,0,,,Sweet
Springtime Steps,4,Shoes,,2,39,31,267,47,131,0,0,0,,,Sweet
Springtime Steps,4,Shoes,,3,48,38,327,57,160,0,0,0,,,Sweet
Springtime Steps,4,Shoes,,4,58,46,396,69,194,0,0,0,,,Sweet
Springtime Steps,4,Shoes,,5,69,55,473,83,231,0,0,0,,,Sweet
Droplet Ballet,4,Shoes,,0,93,24,179,0,7,0,0,0,,,Sweet
Droplet Ballet,4,Shoes,,1,0,30,224,22,22,0,0,0,,,Sweet
Droplet Ballet,4,Shoes,,2,145,38,278,27,27,0,0,0,,,Sweet
Droplet Ballet,4,Shoes,,3,0,46,341,33,33,0,0,0,,,Sweet
Droplet Ballet,4,Shoes,,4,214,56,412,40,40,0,0,0,,,Sweet
Droplet Ballet,4,Shoes,,5,256,66,493,47,47,0,0,0,,,Sweet
Airborne Steps,4,Shoes,,0,167,89,31,24,19,0,0,0,,,Elegant
Airborne Steps,4,Shoes,,1,209,0,39,30,24,0,0,0,,,Elegant
Airborne Steps,4,Shoes,,2,259,138,49,38,30,0,0,0,,,Elegant
Airborne Steps,4,Shoes,,3,318,170,59,46,37,0,0,0,,,Elegant
Airborne Steps,4,Shoes,,4,385,205,72,56,44,0,0,0,,,Elegant
Airborne Steps,4,Shoes,,5,460,245,86,66,53,0,0,0,,,Elegant
Graceful Takeoff,4,Shoes,,0,25,87,181,21,7,0,0,0,,,Sweet
Graceful Takeoff,4,Shoes,,1,32,109,227,27,22,0,0,0,,,Sweet
Graceful Takeoff,4,Shoes,,2,39,135,281,33,27,0,0,0,,,Sweet
Graceful Takeoff,4,Shoes,,3,48,166,344,40,33,0,0,0,,,Sweet
Graceful Takeoff,4,Shoes,,4,58,201,417,49,40,0,0,0,,,Sweet
Graceful Takeoff,4,Shoes,,5,69,240,498,58,47,0,0,0,,,Sweet
Bejeweled Sandals,2,Shoes,,0,0,9,48,15,10,0,0,0,,,Sweet
Bejeweled Sandals,2,Shoes,,1,122,0,60,19,13,0,0,0,,,Elegant
Bejeweled Sandals,2,Shoes,,2,151,14,75,24,16,0,0,0,,,Elegant
Bejeweled Sandals,2,Shoes,,3,185,18,92,29,19,0,0,0,,,Elegant
Bejeweled Sandals,2,Shoes,,4,224,21,0,35,23,0,0,0,,,Elegant
Bejeweled Sandals,2,Shoes,,5,267,25,132,42,28,0,0,0,,,Elegant
Zestful Kicks,3,Shoes,,0,19,80,160,21,20,0,0,0,,,Sweet
Zestful Kicks,3,Shoes,,1,24,100,200,27,25,0,0,0,,,Sweet
Zestful Kicks,3,Shoes,,2,30,124,248,33,31,0,0,0,,,Sweet
Zestful Kicks,3,Shoes,,3,37,152,304,40,38,0,0,0,,,Sweet
Zestful Kicks,3,Shoes,,4,44,184,368,49,46,0,0,0,,,Sweet
Zestful Kicks,3,Shoes,,5,53,220,440,58,55,0,0,0,,,Sweet
Floral Squash House,3,Socks,,0,23,126,16,12,22,0,0,0,,,Fresh
Floral Squash House,3,Socks,,1,29,158,20,15,28,0,0,0,,,Fresh
Floral Squash House,3,Socks,,2,36,196,25,19,35,0,0,0,,,Fresh
Floral Squash House,3,Socks,,3,44,240,31,23,42,0,0,0,,,Fresh
Floral Squash House,3,Socks,,4,53,290,37,28,51,0,0,0,,,Fresh
Floral Squash House,3,Socks,,5,64,347,44,33,61,0,0,0,,,Fresh
Fun Stripes,3,Socks,,0,0,48,18,18,99,0,0,0,,,Cool
Fun Stripes,3,Socks,,1,22,60,23,23,124,0,0,0,,,Cool
Fun Stripes,3,Socks,,2,27,75,28,28,154,0,0,0,,,Cool
Fun Stripes,3,Socks,,3,33,92,35,35,189,0,0,0,,,Cool
Fun Stripes,3,Socks,,4,40,0,42,42,228,0,0,0,,,Cool
Fun Stripes,3,Socks,,5,47,132,50,50,273,0,0,0,,,Cool
White Whirlwind,3,Socks,,0,16,51,0,14,108,0,0,0,,,Cool
White Whirlwind,3,Socks,,1,20,64,14,18,135,0,0,0,,,Cool
White Whirlwind,3,Socks,,2,25,80,18,22,168,0,0,0,,,Cool
White Whirlwind,3,Socks,,3,31,0,21,27,206,0,0,0,,,Cool
White Whirlwind,3,Socks,,4,37,118,26,33,249,0,0,0,,,Cool
White Whirlwind,3,Socks,,5,44,141,31,39,297,0,0,0,,,Cool
Low-Key Trail,3,Socks,,0,0,13,16,54,105,0,0,0,,,Cool
Low-Key Trail,3,Socks,,1,14,0,20,68,132,0,0,0,,,Cool
Low-Key Trail,3,Socks,,2,18,21,25,84,163,0,0,0,,,Cool
Low-Key Trail,3,Socks,,3,21,25,31,103,200,0,0,0,,,Cool
Low-Key Trail,3,Socks,,4,26,30,37,125,242,0,0,0,,,Cool
Low-Key Trail,3,Socks,,5,31,36,44,149,289,0,0,0,,,Cool
Enchanting Crimson,3,Socks,,0,0,18,50,106,14,0,0,0,,,Sexy
Enchanting Crimson,3,Socks,,1,14,23,63,133,18,0,0,0,,,Sexy
Enchanting Crimson,3,Socks,,2,18,28,78,165,22,0,0,0,,,Sexy
Enchanting Crimson,3,Socks,,3,21,35,95,202,27,0,0,0,,,Sexy
Enchanting Crimson,3,Socks,,4,26,42,0,244,33,0,0,0,,,Sexy
Enchanting Crimson,3,Socks,,5,31,50,138,292,39,0,0,0,,,Sexy
White Floral Net,3,Socks,,0,18,105,12,52,13,0,0,0,,,Fresh
White Floral Net,3,Socks,,1,23,132,15,65,0,0,0,0,,,Fresh
White Floral Net,3,Socks,,2,28,163,19,81,21,0,0,0,,,Fresh
White Floral Net,3,Socks,,3,35,200,23,99,25,0,0,0,,,Fresh
White Floral Net,3,Socks,,4,42,242,28,120,30,0,0,0,,,Fresh
White Floral Net,3,Socks,,5,50,289,33,143,36,0,0,0,,,Fresh
Melted Cream,3,Socks,,0,0,0,108,14,55,0,0,0,,,Sweet
Melted Cream,3,Socks,,1,15,14,135,18,69,0,0,0,,,Sweet
Melted Cream,3,Socks,,2,19,18,168,22,86,0,0,0,,,Sweet
Melted Cream,3,Socks,,3,23,21,206,27,105,0,0,0,,,Sweet
Melted Cream,3,Socks,,4,28,26,249,33,127,0,0,0,,,Sweet
Melted Cream,3,Socks,,5,33,31,297,39,152,0,0,0,,,Sweet
Lavender Stripes,3,Socks,,0,19,15,53,103,10,0,0,0,,,Sexy
Lavender Stripes,3,Socks,,1,24,19,67,129,13,0,0,0,,,Sexy
Lavender Stripes,3,Socks,,2,30,24,83,160,16,0,0,0,,,Sexy
Lavender Stripes,3,Socks,,3,37,29,101,196,19,0,0,0,,,Sexy
Lavender Stripes,3,Socks,,4,44,35,122,237,23,0,0,0,,,Sexy
Lavender Stripes,3,Socks,,5,53,42,146,284,28,0,0,0,,,Sexy
Radiant Heat,3,Socks,,0,18,103,14,13,52,0,0,0,,,Fresh
Radiant Heat,3,Socks,,1,23,129,18,0,65,0,0,0,,,Fresh
Radiant Heat,3,Socks,,2,28,160,22,21,81,0,0,0,,,Fresh
Radiant Heat,3,Socks,,3,35,196,27,25,99,0,0,0,,,Fresh
Radiant Heat,3,Socks,,4,42,237,33,30,120,0,0,0,,,Fresh
Radiant Heat,3,Socks,,5,50,284,39,36,143,0,0,0,,,Fresh
Diving Teaser,3,Socks,,0,0,50,0,12,103,0,0,0,,,Cool
Diving Teaser,3,Socks,,1,22,63,22,15,129,0,0,0,,,Cool
Diving Teaser,3,Socks,,2,27,78,27,19,160,0,0,0,,,Cool
Diving Teaser,3,Socks,,3,33,95,33,23,196,0,0,0,,,Cool
Diving Teaser,3,Socks,,4,40,0,40,28,237,0,0,0,,,Cool
